"","seqnames","idx","start","end","Log2FC","FDR","MeanDiff"
"379916","chr4",23943,185209229,185209729,-0.629631550054884,0.00609219574057923,-0.0581162324649299
"422557","chr6",14629,69881280,69881780,-1.09310940439148,0.00609219574057923,-0.0340681362725451
"443782","chr7",5347,26201834,26202334,-1.09310940439148,0.00609219574057923,-0.0340681362725451
"444276","chr7",5841,28180635,28181135,-1.09310940439148,0.00609219574057923,-0.0340681362725451
"487216","chr8",22213,144326700,144327200,-0.629631550054884,0.00609219574057923,-0.0581162324649299
"491640","chr9",4103,33816193,33816693,-1.09310940439148,0.00609219574057923,-0.0340681362725451
"498414","chr9",10877,97923617,97924117,-1.09310940439148,0.00609219574057923,-0.0340681362725451
"398963","chr5",18642,138543045,138543545,-0.424752654112056,0.00611152731776394,-0.0761523046092185
"155320","chr14",12842,93184706,93185206,-0.577308928177721,0.00621233230904041,-0.062124248496994
"160649","chr15",1335,34101720,34102220,-0.577308928177721,0.00621233230904041,-0.062124248496994
"187937","chr16",13053,71723937,71724437,-0.744742944757925,0.00623535824186903,-0.0501002004008016
"491954","chr9",4417,34665196,34665696,-0.744742944757925,0.00623535824186903,-0.0501002004008016
"447126","chr7",8691,44019017,44019517,-0.601450623509725,0.00625543842086143,-0.0601202404809619
"453137","chr7",14702,92134262,92134762,-0.601450623509725,0.00625543842086143,-0.0601202404809619
"457565","chr7",19130,116862215,116862715,-0.601450623509725,0.00625543842086143,-0.0601202404809619
"283515","chr2",37715,200864487,200864987,-0.652076696579693,0.00642366438519535,-0.0561122244488978
"286175","chr2",40375,216412192,216412692,-0.652076696579693,0.00642366438519535,-0.0561122244488978
"123089","chr12",17903,104641832,104642332,-0.932885804141463,0.00644809297602073,-0.0400801603206413
"198975","chr17",6236,27349031,27349531,-0.932885804141463,0.00644809297602073,-0.0400801603206413
"205683","chr17",12944,48111623,48112123,-0.932885804141463,0.00644809297602073,-0.0400801603206413
"227525","chr19",1339,2171245,2171745,-0.932885804141463,0.00644809297602073,-0.0400801603206413
"318771","chr22",7209,41403746,41404246,-0.932885804141463,0.00644809297602073,-0.0400801603206413
"357241","chr4",1268,2832503,2833003,-0.932885804141463,0.00644809297602073,-0.0400801603206413
"415820","chr6",7892,32622423,32622923,-0.932885804141463,0.00644809297602073,-0.0400801603206413
"477942","chr8",12939,90646078,90646578,-0.932885804141463,0.00644809297602073,-0.0400801603206413
"480178","chr8",15175,103414364,103414864,-0.932885804141463,0.00644809297602073,-0.0400801603206413
"491494","chr9",3957,33290142,33290642,-0.549687025973626,0.00650290036361327,-0.0641282565130261
"34917","chr1",34917,155745282,155745782,-0.708537185839689,0.00652677328742377,-0.0521042084168337
"72448","chr10",16047,95832214,95832714,-0.708537185839689,0.00652677328742377,-0.0521042084168337
"163477","chr15",4163,49046347,49046847,-0.708537185839689,0.00652677328742377,-0.0521042084168337
"164948","chr15",5634,57706392,57706892,-0.708537185839689,0.00652677328742377,-0.0521042084168337
"180027","chr16",5143,19523583,19524083,-0.708537185839689,0.00652677328742377,-0.0521042084168337
"192128","chr16",17244,89115260,89115760,-0.708537185839689,0.00652677328742377,-0.0521042084168337
"245080","chr19",18894,55503694,55504194,-0.708537185839689,0.00652677328742377,-0.0521042084168337
"366597","chr4",10624,75630352,75630852,-0.708537185839689,0.00652677328742377,-0.0521042084168337
"389357","chr5",9036,73498138,73498638,-0.708537185839689,0.00652677328742377,-0.0521042084168337
"507604","chr9",20067,136363512,136364012,-0.708537185839689,0.00652677328742377,-0.0521042084168337
"518443","chrX",9728,150568304,150568804,-0.708537185839689,0.00652677328742377,-0.0521042084168337
"518558","chrX",9843,152830534,152831034,-0.708537185839689,0.00652677328742377,-0.0521042084168337
"91711","chr11",11572,64917089,64917589,-0.526068811667588,0.00654281984698032,-0.0661322645290581
"282506","chr2",36706,196171476,196171976,-0.526068811667588,0.00654281984698032,-0.0661322645290581
"304939","chr20",12022,62302623,62303123,-0.526068811667588,0.00654281984698032,-0.0661322645290581
"105622","chr12",436,1594649,1595149,-0.678071905112638,0.00656483521700528,-0.0541082164328657
"166909","chr15",7595,65517491,65517991,-0.678071905112638,0.00656483521700528,-0.0541082164328657
"243968","chr19",17782,52570004,52570504,-0.678071905112638,0.00656483521700528,-0.0541082164328657
"292213","chr2",46413,240560064,240560564,-0.678071905112638,0.00656483521700528,-0.0541082164328657
"9631","chr1",9631,26104909,26105409,-1.44057259138598,0.0066299308377647,-0.0240480961923848
"10168","chr1",10168,27099440,27099940,-1.44057259138598,0.0066299308377647,-0.0240480961923848
"17780","chr1",17780,48471510,48472010,-1.44057259138598,0.0066299308377647,-0.0240480961923848
"40062","chr1",40062,174158677,174159177,-1.44057259138598,0.0066299308377647,-0.0240480961923848
"47521","chr1",47521,207831802,207832302,-1.44057259138598,0.0066299308377647,-0.0240480961923848
"57272","chr10",871,4332843,4333343,-1.44057259138598,0.0066299308377647,-0.0240480961923848
"63154","chr10",6753,35300066,35300566,-1.44057259138598,0.0066299308377647,-0.0240480961923848
"72733","chr10",16332,96720938,96721438,-1.44057259138598,0.0066299308377647,-0.0240480961923848
"75586","chr10",19185,110209488,110209988,-1.44057259138598,0.0066299308377647,-0.0240480961923848
"77379","chr10",20978,119700342,119700842,-1.44057259138598,0.0066299308377647,-0.0240480961923848
"88474","chr11",8335,47400678,47401178,-1.44057259138598,0.0066299308377647,-0.0240480961923848
"100786","chr11",20647,114185325,114185825,-1.44057259138598,0.0066299308377647,-0.0240480961923848
"103397","chr11",23258,124740191,124740691,-1.44057259138598,0.0066299308377647,-0.0240480961923848
"105041","chr11",24902,134050417,134050917,-1.44057259138598,0.0066299308377647,-0.0240480961923848
"112846","chr12",7660,47709604,47710104,-1.44057259138598,0.0066299308377647,-0.0240480961923848
"133732","chr13",3724,40974673,40975173,-1.44057259138598,0.0066299308377647,-0.0240480961923848
"141525","chr13",11517,110665555,110666055,-1.44057259138598,0.0066299308377647,-0.0240480961923848
"151035","chr14",8557,71319556,71320056,-1.44057259138598,0.0066299308377647,-0.0240480961923848
"152595","chr14",10117,76953576,76954076,-1.44057259138598,0.0066299308377647,-0.0240480961923848
"153139","chr14",10661,80954692,80955192,1.44057259138598,0.0066299308377647,0.0240480961923848
"155872","chr14",13394,95695802,95696302,-1.44057259138598,0.0066299308377647,-0.0240480961923848
"165335","chr15",6021,59327764,59328264,-1.44057259138598,0.0066299308377647,-0.0240480961923848
"182942","chr16",8058,31159612,31160112,-1.44057259138598,0.0066299308377647,-0.0240480961923848
"195456","chr17",2717,7384478,7384978,-1.44057259138598,0.0066299308377647,-0.0240480961923848
"208486","chr17",15747,60078063,60078563,-1.44057259138598,0.0066299308377647,-0.0240480961923848
"225893","chr18",9592,79400799,79401299,-1.44057259138598,0.0066299308377647,-0.0240480961923848
"227243","chr19",1057,1837515,1838015,1.44057259138598,0.0066299308377647,0.0240480961923848
"229030","chr19",2844,4803828,4804328,-1.44057259138598,0.0066299308377647,-0.0240480961923848
"234084","chr19",7898,17091612,17092112,-1.44057259138598,0.0066299308377647,-0.0240480961923848
"243063","chr19",16877,49807010,49807510,-1.44057259138598,0.0066299308377647,-0.0240480961923848
"246758","chr2",958,6345380,6345880,-1.44057259138598,0.0066299308377647,-0.0240480961923848
"248265","chr2",2465,10744256,10744756,-1.44057259138598,0.0066299308377647,-0.0240480961923848
"260885","chr2",15085,68721351,68721851,-1.44057259138598,0.0066299308377647,-0.0240480961923848
"272707","chr2",26907,134919204,134919704,1.44057259138598,0.0066299308377647,0.0240480961923848
"276466","chr2",30666,159615844,159616344,-1.44057259138598,0.0066299308377647,-0.0240480961923848
"277279","chr2",31479,164739945,164740445,-1.44057259138598,0.0066299308377647,-0.0240480961923848
"279349","chr2",33549,174697107,174697607,-1.44057259138598,0.0066299308377647,-0.0240480961923848
"287120","chr2",41320,219253114,219253614,-1.44057259138598,0.0066299308377647,-0.0240480961923848
"302289","chr20",9372,49230493,49230993,-1.44057259138598,0.0066299308377647,-0.0240480961923848
"313026","chr22",1464,22025323,22025823,-1.44057259138598,0.0066299308377647,-0.0240480961923848
"316095","chr22",4533,35300509,35301009,-1.44057259138598,0.0066299308377647,-0.0240480961923848
"319387","chr22",7825,42621612,42622112,-1.44057259138598,0.0066299308377647,-0.0240480961923848
"322901","chr3",1086,8954854,8955354,-1.44057259138598,0.0066299308377647,-0.0240480961923848
"325223","chr3",3408,16311868,16312368,-1.44057259138598,0.0066299308377647,-0.0240480961923848
"332604","chr3",10789,50205832,50206332,-1.44057259138598,0.0066299308377647,-0.0240480961923848
"363358","chr4",7385,42636163,42636663,-1.44057259138598,0.0066299308377647,-0.0240480961923848
"375477","chr4",19504,146945724,146946224,-1.44057259138598,0.0066299308377647,-0.0240480961923848
"387041","chr5",6720,56764125,56764625,-1.44057259138598,0.0066299308377647,-0.0240480961923848
"393409","chr5",13088,100902456,100902956,-1.44057259138598,0.0066299308377647,-0.0240480961923848
"409664","chr6",1736,7108500,7109000,-1.44057259138598,0.0066299308377647,-0.0240480961923848
"411760","chr6",3832,15879941,15880441,-1.44057259138598,0.0066299308377647,-0.0240480961923848
"414759","chr6",6831,30450797,30451297,-1.44057259138598,0.0066299308377647,-0.0240480961923848
"414920","chr6",6992,30688664,30689164,-1.44057259138598,0.0066299308377647,-0.0240480961923848
"415505","chr6",7577,31821440,31821940,-1.44057259138598,0.0066299308377647,-0.0240480961923848
"415994","chr6",8066,32967579,32968079,-1.44057259138598,0.0066299308377647,-0.0240480961923848
"435225","chr6",27297,154951567,154952067,-1.44057259138598,0.0066299308377647,-0.0240480961923848
"471980","chr8",6977,42151915,42152415,-1.44057259138598,0.0066299308377647,-0.0240480961923848
"494688","chr9",7151,77457932,77458432,1.44057259138598,0.0066299308377647,0.0240480961923848
"501042","chr9",13505,113657893,113658393,-1.44057259138598,0.0066299308377647,-0.0240480961923848
"502082","chr9",14545,120925987,120926487,-1.44057259138598,0.0066299308377647,-0.0240480961923848
"503296","chr9",15759,125530053,125530553,-1.44057259138598,0.0066299308377647,-0.0240480961923848
"506036","chr9",18499,132161387,132161887,-1.44057259138598,0.0066299308377647,-0.0240480961923848
"32020","chr1",32020,146376570,146377070,-0.770518153877233,0.00664258862081368,-0.0480961923847695
"150556","chr14",8078,69397818,69398318,-0.770518153877233,0.00664258862081368,-0.0480961923847695
"154126","chr14",11648,89720745,89721245,-0.770518153877233,0.00664258862081368,-0.0480961923847695
"302498","chr20",9581,49812468,49812968,-0.770518153877233,0.00664258862081368,-0.0480961923847695
"366973","chr4",11000,77193408,77193908,-0.770518153877233,0.00664258862081368,-0.0480961923847695
"394705","chr5",14384,112922097,112922597,-0.770518153877233,0.00664258862081368,-0.0480961923847695
"92336","chr11",12197,65858002,65858502,-0.569855608330948,0.00668851889310516,-0.062124248496994
"108617","chr12",3431,12724977,12725477,-0.620151929183456,0.00668851889310516,-0.0581162324649299
"223118","chr18",6817,57621620,57622120,-0.620151929183456,0.00668851889310516,-0.0581162324649299
"128081","chr12",22895,123364979,123365479,-0.593090381604557,0.00680100233390417,-0.0601202404809619
"223345","chr18",7044,58658117,58658617,-0.593090381604557,0.00680100233390417,-0.0601202404809619
"184415","chr16",9531,53503130,53503630,-0.415037499278844,0.00683274015185462,-0.0761523046092185
"199555","chr17",6816,28950971,28951471,-0.879705766282288,0.00694020722163413,-0.0420841683366734
"174853","chr15",15539,101652072,101652572,-0.543142325026529,0.006947776926064,-0.0641282565130261
"184991","chr16",10107,56931747,56932247,-0.520256811333341,0.00694990305219003,-0.0661322645290581
"204762","chr17",12023,45161412,45161912,-0.520256811333341,0.00694990305219003,-0.0661322645290581
"399295","chr5",18974,139560958,139561458,-0.520256811333341,0.00694990305219003,-0.0661322645290581
"252270","chr2",6470,28751489,28751989,-0.455369593314062,0.00695010211065226,-0.0721442885771543
"33332","chr1",33332,151763235,151763735,-0.800691191776593,0.006991258586375,-0.0460921843687375
"235872","chr19",9686,20922964,20923464,-0.800691191776593,0.006991258586375,-0.0460921843687375
"265304","chr2",19504,96507969,96508469,-0.800691191776593,0.006991258586375,-0.0460921843687375
"312384","chr22",822,20130942,20131442,-0.800691191776593,0.006991258586375,-0.0460921843687375
"461329","chr7",22894,140210200,140210700,-0.800691191776593,0.006991258586375,-0.0460921843687375
"513348","chrX",4633,54639609,54640109,-0.800691191776593,0.006991258586375,-0.0460921843687375
"30049","chr1",30049,112956045,112956545,-0.641546029087523,0.00709796399409194,-0.0561122244488978
"44869","chr1",44869,201023456,201023956,-0.641546029087523,0.00709796399409194,-0.0561122244488978
"46980","chr1",46980,206579782,206580282,-0.83650126771712,0.00709796399409194,-0.0440881763527054
"141996","chr13",11988,113208981,113209481,-0.83650126771712,0.00709796399409194,-0.0440881763527054
"199482","chr17",6743,28812351,28812851,-0.641546029087523,0.00709796399409194,-0.0561122244488978
"209764","chr17",17025,64965755,64966255,-0.83650126771712,0.00709796399409194,-0.0440881763527054
"221485","chr18",5184,46173746,46174246,-0.641546029087523,0.00709796399409194,-0.0561122244488978
"231213","chr19",5027,10425218,10425718,-0.83650126771712,0.00709796399409194,-0.0440881763527054
"233373","chr19",7187,15331805,15332305,-0.83650126771712,0.00709796399409194,-0.0440881763527054
"237299","chr19",11113,34773050,34773550,-0.83650126771712,0.00709796399409194,-0.0440881763527054
"241697","chr19",15511,47035671,47036171,-0.641546029087523,0.00709796399409194,-0.0561122244488978
"243648","chr19",17462,51417695,51418195,-0.83650126771712,0.00709796399409194,-0.0440881763527054
"245458","chr19",19272,57487501,57488001,-0.83650126771712,0.00709796399409194,-0.0440881763527054
"315393","chr22",3831,31080967,31081467,-0.83650126771712,0.00709796399409194,-0.0440881763527054
"317152","chr22",5590,37686092,37686592,-0.83650126771712,0.00709796399409194,-0.0440881763527054
"323258","chr3",1443,10115829,10116329,-0.83650126771712,0.00709796399409194,-0.0440881763527054
"333452","chr3",11637,52287773,52288273,-0.641546029087523,0.00709796399409194,-0.0561122244488978
"401902","chr5",21581,150410935,150411435,-0.83650126771712,0.00709796399409194,-0.0440881763527054
"414454","chr6",6526,29649891,29650391,-0.641546029087523,0.00709796399409194,-0.0561122244488978
"9112","chr1",9112,25022318,25022818,-0.729352410056331,0.00716951997805152,-0.0501002004008016
"63125","chr10",6724,35195617,35196117,-0.729352410056331,0.00716951997805152,-0.0501002004008016
"99695","chr11",19556,108222560,108223060,-0.49532528823648,0.00716951997805152,-0.0681362725450902
"147266","chr14",4788,53153114,53153614,-0.729352410056331,0.00716951997805152,-0.0501002004008016
"171041","chr15",11727,81293990,81294490,-0.729352410056331,0.00716951997805152,-0.0501002004008016
"348081","chr3",26266,151265930,151266430,-0.729352410056331,0.00716951997805152,-0.0501002004008016
"357799","chr4",1826,4541819,4542319,-0.729352410056331,0.00716951997805152,-0.0501002004008016
"376264","chr4",20291,152535903,152536403,-0.49532528823648,0.00716951997805152,-0.0681362725450902
